date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:07:26	93868/93868	---M--	200	added ('OK')	font/woff2	date:Sun,%2002%20Apr%202023%2022:12:49%20GMT	https://getpropert.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.18.0	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.woff2	(from https://getpropert.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
16:07:26	114948/114948	---M--	200	added ('OK')	font/woff	date:Sun,%2002%20Apr%202023%2022:12:49%20GMT	https://getpropert.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.18.0	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.woff	(from https://getpropert.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
16:07:26	212796/212796	---M--	200	added ('OK')	font/ttf	date:Sun,%2002%20Apr%202023%2022:12:49%20GMT	https://getpropert.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.18.0	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.ttf	(from https://getpropert.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
16:07:28	123347/123347	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Nov%202022%2013:26:24%20GMT	https://getpropert.com/wp-content/uploads/2022/11/Background.png	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2022/11/Background.png	(from https://getpropert.com/wp-content/uploads/elementor/css/post-2330.css?ver=1679354969)
16:07:28	320312/320312	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2002%20Apr%202023%2022:12:49%20GMT	https://getpropert.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.18.0	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsd6bb.svg	(from https://getpropert.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0)
16:07:29	5188/5188	---M--	200	added ('OK')	text/css	date:Thu,%2017%20Nov%202022%2022:15:46%20GMT	https://getpropert.com/wp-content/uploads/elementor/css/post-725.css?ver=1668723346	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/elementor/css/post-725255f.css	(from https://getpropert.com/blog/)
16:07:29	121858/121858	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2015:07:28%20GMT	https://getpropert.com/blog/page/2/	C:/My%20Web%20Sites/prod/getpropert.com/blog/page/2/index.html	(from https://getpropert.com/blog/)
16:07:29	83/83	---M--	409	error ('Conflict')	text/html	date:Fri,%2014%20Apr%202023%2015:07:29%20GMT	https://getpropert.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/prod/getpropert.com/xmlrpc0db0.html	(from https://getpropert.com/)
16:07:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:29%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:31%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:31%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:32%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:33%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:33%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:34%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:34%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:35%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:36%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:37	24086/24086	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Jun%202022%2010:46:18%20GMT	https://getpropert.com/wp-content/uploads/2022/06/ProperT-Blog-1.svg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2022/06/ProperT-Blog-1.svg	(from https://getpropert.com/blog/)
16:07:39	125854/125854	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2015:07:38%20GMT	https://getpropert.com/blog/crypto-real-estate-hot-spots-in-the-usa-2023/	C:/My%20Web%20Sites/prod/getpropert.com/blog/crypto-real-estate-hot-spots-in-the-usa-2023/index.html	(from https://getpropert.com/blog/)
16:07:40	9921/9921	---M--	200	added ('OK')	text/css	date:Sun,%2002%20Apr%202023%2022:12:49%20GMT	https://getpropert.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://getpropert.com/blog/)
16:07:41	9892/9892	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Apr%202023%2012:20:21%20GMT	https://getpropert.com/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min.css	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min.css	(from https://getpropert.com/blog/)
16:07:41	14155/14155	---M--	200	added ('OK')	text/css	date:Tue,%2011%20Apr%202023%2012:20:21%20GMT	https://getpropert.com/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css	(from https://getpropert.com/blog/)
16:07:42	50008/50008	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Mar%202023%2017:29:13%20GMT	https://getpropert.com/wp-content/uploads/2023/03/03-768x433.jpg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/03/03-768x433.jpg	(from https://getpropert.com/blog/)
16:07:42	54058/54058	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Apr%202023%2010:14:03%20GMT	https://getpropert.com/wp-content/uploads/elementor/thumbs/ProperT-March_01-q4k4uynjuc7d9q63r8f19ulks1v5x53nf4arnqf7h0.png	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/elementor/thumbs/ProperT-March_01-q4k4uynjuc7d9q63r8f19ulks1v5x53nf4arnqf7h0.png	(from https://getpropert.com/blog/)
16:07:42	48376/48376	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Mar%202023%2009:08:05%20GMT	https://getpropert.com/wp-content/uploads/2023/03/02-768x433.jpg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/03/02-768x433.jpg	(from https://getpropert.com/blog/)
16:07:43	122293/122293	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2015:07:41%20GMT	https://getpropert.com/2023/04/05/	C:/My%20Web%20Sites/prod/getpropert.com/2023/04/05/index.html	(from https://getpropert.com/blog/)
16:07:43	47500/47500	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2011:18:18%20GMT	https://getpropert.com/wp-content/uploads/2023/03/01-768x433.jpg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/03/01-768x433.jpg	(from https://getpropert.com/blog/)
16:07:44	125222/125222	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2015:07:43%20GMT	https://getpropert.com/blog/major-businesses-in-real-estate-taking-on-crypto/	C:/My%20Web%20Sites/prod/getpropert.com/blog/major-businesses-in-real-estate-taking-on-crypto/index.html	(from https://getpropert.com/blog/)
16:07:44	37940/37940	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Feb%202023%2013:02:41%20GMT	https://getpropert.com/wp-content/uploads/2023/02/What-Benefits-Can-Crypto-Offer-768x432.jpg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/02/What-Benefits-Can-Crypto-Offer-768x432.jpg	(from https://getpropert.com/blog/)
16:07:45	131923/131923	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2015:07:43%20GMT	https://getpropert.com/blog/whats-a-crypto-payment-processor/	C:/My%20Web%20Sites/prod/getpropert.com/blog/whats-a-crypto-payment-processor/index.html	(from https://getpropert.com/blog/)
16:07:45	129412/129412	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2015:07:43%20GMT	https://getpropert.com/blog/what-are-the-best-crypto-wallets/	C:/My%20Web%20Sites/prod/getpropert.com/blog/what-are-the-best-crypto-wallets/index.html	(from https://getpropert.com/blog/)
16:07:45	44205/44205	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Feb%202023%2016:27:44%20GMT	https://getpropert.com/wp-content/uploads/2023/02/Crypto-Payment-Basics-How-to-Accept-Crypto-Payments-In-Store-768x432.jpg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/02/Crypto-Payment-Basics-How-to-Accept-Crypto-Payments-In-Store-768x432.jpg	(from https://getpropert.com/blog/)
16:07:46	124739/124739	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2015:07:44%20GMT	https://getpropert.com/blog/what-benefits-can-crypto-offer/	C:/My%20Web%20Sites/prod/getpropert.com/blog/what-benefits-can-crypto-offer/index.html	(from https://getpropert.com/blog/)
16:07:46	128095/128095	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2015:07:45%20GMT	https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/	C:/My%20Web%20Sites/prod/getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-in-store/index.html	(from https://getpropert.com/blog/)
16:07:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:46%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:47	128241/128241	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Apr%202023%2015:07:46%20GMT	https://getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/	C:/My%20Web%20Sites/prod/getpropert.com/blog/crypto-payment-basics-how-to-accept-crypto-payments-online/index.html	(from https://getpropert.com/blog/)
16:07:47	42805/42805	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Feb%202023%2016:31:57%20GMT	https://getpropert.com/wp-content/uploads/2023/02/Crypto-Payment-Basics-How-to-Accept-Crypto-Payments-Online-768x432.jpg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/02/Crypto-Payment-Basics-How-to-Accept-Crypto-Payments-Online-768x432.jpg	(from https://getpropert.com/blog/)
16:07:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:47%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:47%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:48%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:49%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:49%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:50%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:51%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:51%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:52%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:52%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:53%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:54%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:54%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:55%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:55%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:56%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:57%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:57%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:07:58%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/blog/)
16:07:59	677/677	---M--	200	added ('OK')	text/css	date:Sun,%2002%20Apr%202023%2022:12:49%20GMT	https://getpropert.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://getpropert.com/blog/)
16:07:59	5629/5629	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Mar%202022%2010:12:08%20GMT	https://getpropert.com/wp-includes/js/imagesloaded.min.js?ver=4.1.4	C:/My%20Web%20Sites/prod/getpropert.com/wp-includes/js/imagesloaded.mineda1.js	(from https://getpropert.com/blog/)
16:08:00	30315/30315	---M--	200	added ('OK')	text/css	date:Mon,%2020%20Mar%202023%2021:32:25%20GMT	https://getpropert.com/wp-content/uploads/elementor/css/post-2942.css?ver=1679347945	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/elementor/css/post-294248b8.css	(from https://getpropert.com/airdrop/)
16:08:02	56728/56728	---MC-	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2015:08:01%20GMT	https://getpropert.com/wp-json/wp/v2/pages/2942	C:/My%20Web%20Sites/prod/getpropert.com/wp-json/wp/v2/pages/2942.json	(from https://getpropert.com/airdrop/)
16:08:02	2534/2534	---MC-	200	added ('OK')	application/json	date:Fri,%2014%20Apr%202023%2015:08:02%20GMT	https://getpropert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgetpropert.com%2Fairdrop%2F	C:/My%20Web%20Sites/prod/getpropert.com/wp-json/oembed/1.0/embed6ff3.json	(from https://getpropert.com/airdrop/)
16:08:03	2608/2608	---MC-	200	added ('OK')	text/xml	date:Fri,%2014%20Apr%202023%2015:08:03%20GMT	https://getpropert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgetpropert.com%2Fairdrop%2F&format=xml	C:/My%20Web%20Sites/prod/getpropert.com/wp-json/oembed/1.0/embed54ec	(from https://getpropert.com/airdrop/)
16:08:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:08:03%20GMT	https://getpropert.com/?p=2942	C:/My%20Web%20Sites/prod/getpropert.com/indexdea0.html	(from https://getpropert.com/airdrop/)
16:08:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:08:03%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/airdrop/)
16:08:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:08:04%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/airdrop/)
16:08:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:08:05%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/airdrop/)
16:08:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:08:06%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/airdrop/)
16:08:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:08:06%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/airdrop/)
16:08:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:08:07%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/airdrop/)
16:08:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:08:07%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/airdrop/)
16:08:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:08:08%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/airdrop/)
16:08:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:08:08%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/airdrop/)
16:08:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:08:09%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home	(from https://getpropert.com/airdrop/)
16:08:10	307530/307530	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Mar%202023%2011:03:13%20GMT	https://getpropert.com/wp-content/uploads/2023/03/Token-header-768x734.png	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/03/Token-header-768x734.png	(from https://getpropert.com/airdrop/)
16:08:13	273042/273042	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Mar%202023%2011:31:35%20GMT	https://getpropert.com/wp-content/uploads/2023/03/Ilustracion-02a-1006x1024.png	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/03/Ilustracion-02a-1006x1024.png	(from https://getpropert.com/airdrop/)
16:08:13	269843/269843	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Mar%202023%2011:23:09%20GMT	https://getpropert.com/wp-content/uploads/2023/03/Ilustracion-01a-1024x976.png	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/03/Ilustracion-01a-1024x976.png	(from https://getpropert.com/airdrop/)
16:08:16	145434/145434	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Mar%202023%2011:53:18%20GMT	https://getpropert.com/wp-content/uploads/2023/03/Ilustration-4.svg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/03/Ilustration-4.svg	(from https://getpropert.com/airdrop/)
16:08:17	148527/148527	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Mar%202023%2011:36:57%20GMT	https://getpropert.com/wp-content/uploads/2023/03/Ilustration-3.svg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/03/Ilustration-3.svg	(from https://getpropert.com/airdrop/)
16:08:17	153080/153080	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Mar%202023%2011:57:30%20GMT	https://getpropert.com/wp-content/uploads/2023/03/Ilustration-5a.svg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/03/Ilustration-5a.svg	(from https://getpropert.com/airdrop/)
16:08:38	172240/172240	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2007%20Mar%202023%2011:52:36%20GMT	https://getpropert.com/wp-content/uploads/2023/03/Ilustration-8.svg	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/2023/03/Ilustration-8.svg	(from https://getpropert.com/airdrop/)
16:08:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Apr%202023%2015:08:38%20GMT	https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.f3.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.f4.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.f5.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.f6.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.f7.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.f8.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.f9.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.fa.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.fb.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.fc.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.fd.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.fe.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.ff.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.100.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.101.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.102.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.103.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.104.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.105.delayed	(from https://getpropert.com/airdrop/)
16:08:39	0/-1	---M--	301	error ('')			https://getpropert.com/home	C:/My%20Web%20Sites/prod/getpropert.com/home.106.delayed	(from https://getpropert.com/airdrop/)
16:08:39	16420/16420	---MCZ	200	added ('OK')	application/javascript	etag:W/%222a447451325b0ef178f8f05aa802c484%22	https://js.hscta.net/cta/current.js	C:/My%20Web%20Sites/prod/js.hscta.net/cta/current.js	(from https://getpropert.com/)
16:08:39	5141/5141	---M--	200	added ('OK')	text/css	date:Fri,%2003%20Mar%202023%2014:57:25%20GMT	https://getpropert.com/wp-content/uploads/elementor/css/post-2831.css?ver=1677855445	C:/My%20Web%20Sites/prod/getpropert.com/wp-content/uploads/elementor/css/post-2831d800.css	(from https://getpropert.com/start-airdrop/)
